Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
KPTI,Karyopharm Therapeutics Inc.,2.49,-0.4,-0.01,Sell,3226014,8032774.86,283886007.55200005,,-1.7977,385,Health Technology
GOCO,"GoHealth, Inc.",12.88,0,0,Buy,51998,669734.24,283824914.99999994,,-16.6084,2467,Finance
ACRV,"Acrivon Therapeutics, Inc.",13.57,6.76632573,0.86,Buy,22776,309070.32,283407564.5066876,,,41,Health Technology
QUOT,Quotient Technology Inc.,2.9,0,0,Neutral,289609,839866.1,283259001.00000006,,-0.8028,880,Commercial Services
CMAX,"CareMax, Inc.",2.54,-9.28571429,-0.26,Sell,282899,718563.46,282889316.83571434,,-0.4484,1500,Health Services
JWSM,Jaws Mustang Acquisition Corp.,10.1,-0.39447732,-0.04,Buy,629,6352.9,282584002.6469136,27.97783934,0.361,3,Finance
ROC,ROC Energy Acquisition Corp.,10.52,-0.04750594,-0.005,Buy,45002,473421.04,282472508.0057007,278.30687831,0.0378,,Finance
XPAX,XPAC Acquisition Corp.,10.28,0.09737098,0.01,Buy,7266,74694.48,282200540.1441091,147.70114943,0.0696,,Finance
FTCI,"FTC Solar, Inc.",2.65,0.37878788,0.01,Buy,1323628,3507614.2,281417973.61742425,,-0.9844,221,Technology Services
NODK,"NI Holdings, Inc.",13.35,0.52710843,0.07,Buy,2407,32133.45,281286374.8305723,,-2.7703,233,Finance
PANL,Pangaea Logistics Solutions Ltd.,6.05,-0.49342105,-0.03,Neutral,134284,812418.2,281178514.375,3.42368853,1.7896,570,Miscellaneous
DSP,Viant Technology Inc.,4.55,6.06060606,0.26,Strong Buy,69334,315469.7,280871759.8484849,,-0.7789,308,Technology Services
NL,"NL Industries, Inc.",5.75,-0.51903114,-0.03,Sell,25067,144135.25,280690485.899654,32.74487472,0.1756,2875,Producer Manufacturing
HLLY,Holley Inc.,2.37,-2.4691358,-0.06,Buy,407711,966275.07,280232961.64197534,3.75475285,0.632,1722,Producer Manufacturing
URGN,UroGen Pharma Ltd.,11.95,-3.70668815,-0.46,Buy,118235,1412908.25,280214012.19580984,,-4.7867,200,Health Technology
NESR,National Energy Services Reunited Corp.,3.08,-3.75,-0.12,Sell,537303,1654893.24,279826035.9125,,,,Industrial Services
AMNB,"American National Bankshares, Inc.",26.31,1.54380548,0.4,Sell,43060,1132908.6,279814381.50405246,8.0998707,3.2501,387,Finance
TPC,Tutor Perini Corporation,5.42,-0.91407678,-0.05,Sell,369616,2003318.72,279245628.3180987,,-4.6184,8100,Industrial Services
SAMG,Silvercrest Asset Management Group Inc.,19.7,12.31470924,2.16,Buy,42949,846095.3,277837221.4766249,13.32251302,1.4831,152,Finance
CONX,CONX Corp.,10.24,-0.09756098,-0.01,Buy,7883,80721.92,277794648.16390246,43.81685922,0.2337,1,Finance
PRTH,"Priority Technology Holdings, Inc.",3.52,-3.82513661,-0.14,Sell,13869,48818.88,277695436.1530055,,-0.4988,870,Technology Services
ANNX,"Annexon, Inc.",5.49,4.57142857,0.24,Buy,529575,2907366.75,277207973.3485714,,-2.4719,80,Health Technology
SKYX,SKYX Platforms Corp.,3.33,-4.85714286,-0.17,Strong Sell,186603,621387.99,276789126.18857145,,-0.414,37,Producer Manufacturing
AVIR,"Atea Pharmaceuticals, Inc.",3.31,-2.64705882,-0.09,Sell,691407,2288557.17,276051941.95882356,,-1.3122,70,Health Technology
CZNC,Citizens & Northern Corp,17.73,-0.22509848,-0.04,Sell,19530,346266.9,275929878.7630839,10.60660445,1.6718,,Finance
WAVC,Waverley Capital Acquisition Corp. 1,10.27,-0.29126214,-0.03,Buy,203,2084.81,275839861.00729924,140.68493151,0.073,,Finance
SKGR,SK Growth Opportunities Corporation,10.52,0.19047619,0.02,Strong Buy,41002,431341.04,275624000,130.84577114,0.0804,2,Finance
AMPY,Amplify Energy Corp.,7.06,1.58273381,0.11,Neutral,345888,2441969.28,275138246.5323741,0.62298149,11.3326,208,Energy Minerals
CCV,Churchill Capital Corp V,10.08,0,0,Buy,348652,3514412.16,274944616,26.15464453,0.3854,2,Finance
ODC,Oil-Dri Corporation Of America,41.26,-1.31547477,-0.55,Sell,8861,365604.86,274527841.9220282,25.45656466,1.6516,869,Process Industries
AVAC,Avalon Acquisition Inc.,10.5301,0.00094967,0.0001,Buy,25212,265484.8812,274101122.02487177,33.38649334,0.3154,3,Finance
KODK,Eastman Kodak Company,3.45,2.07100592,0.07,Buy,531929,1835155.05,273724522.8994083,23.10783657,0.1645,4200,Producer Manufacturing
VRCA,Verrica Pharmaceuticals Inc.,6.54,-1.20845921,-0.08,Buy,134696,880911.84,273712432.68580055,,-0.8196,22,Health Technology
GNTY,"Guaranty Bancshares, Inc.",22.91,-0.21777003,-0.05,Sell,46918,1074891.38,273634107.4002613,7.2670177,3.1822,494,Finance
HQI,"HireQuest, Inc.",19.69,-0.10147133,-0.02,Sell,16913,333016.97,273626195.8244546,21.64687775,0.9147,82103,Commercial Services
ALRS,Alerus Financial Corporation,13.625,0.77662722,0.105,Sell,26108,355721.5,273298193.2137574,7.05629499,1.9546,837,Finance
VLGEA,"Village Super Market, Inc.",20.99,-0.66256507,-0.14,Sell,25887,543368.13,272994995.30099386,9.01942248,2.4936,7177,Retail Trade
TG,Tredegar Corporation,8.01,0.25031289,0.02,Sell,232586,1863013.86,272473673.76720905,24.58563536,0.3263,2300,Non-Energy Minerals
CDAQ,Compass Digital Acquisition Corp.,10.26,0,0,Buy,6284,64473.84,272409261.63963085,29.3059126,0.3501,2,Finance
DXLG,"Destination XL Group, Inc.",4.35,-2.24719101,-0.1,Sell,216390,941296.5,272396602.1460674,3.26184763,1.4192,1480,Retail Trade
PRPL,"Purple Innovation, Inc.",2.58,-13.71237458,-0.41,Strong Sell,1381238,3563594.04,271741981.7056856,,-1.043,1600,Consumer Durables
TWOA,two,10.1347,-0.34709931,-0.0353,Sell,1815,18394.4805,271578291.30469024,,-0.0057,3,Finance
VOR,Vor Biopharma Inc.,4.09,-1.20772947,-0.05,Sell,88513,362018.17,271468748.14734304,,-2.3283,133,Health Technology
VAXX,"Vaxxinity, Inc.",2.15,-4.44444444,-0.1,Sell,112748,242408.2,271035543.6444444,,-0.5973,89,Health Technology
HLTC,HEALTHCARE TR INC.,2.5,-53.85456509,-2.917654,Strong Sell,898,2245,270460529,,-0.8569,,Finance
GWRS,"Global Water Resources, Inc.",11.32,1.25223614,0.14,Neutral,15050,170366,270220248.53667265,37.2859025,0.3056,100,Utilities
CRBU,"Caribou Biosciences, Inc.",4.4,2.3255814,0.1,Sell,364208,1602515.2,269718631.90697676,,-1.6347,137,Health Technology
NLCP,"NewLake Capital Partners, Inc.",12.56,-2.78637771,-0.36,Sell,18837,236592.72,268895968.7058824,12.45784567,,8,Finance
ZIMV,ZimVie Inc.,10.19,-0.68226121,-0.07,Buy,200591,2044022.29,268819699.48245615,,-2.6061,2700,Health Technology
LLAP,Terran Orbital Corporation,1.85,0,0,Buy,1253174,2318371.9,268284358.00000003,,-1.5016,480,Electronic Technology
ENER,Accretion Acquisition Corp.,10.32,0,0,Buy,42244,435958.08,268268400.99999997,257.35660848,0.0401,,Finance
ITIC,Investors Title Company,141.32,-1.69043478,-2.43,Strong Sell,1442,203783.44,268036846.49321735,14.19046471,9.9626,655,Finance
WHF,"WhiteHorse Finance, Inc.",11.53,2.94642857,0.33,Sell,82086,946451.58,267992797.84553573,17.07389308,0.6753,,Finance
AMBZ,"American Business Bank (Los Angeles, CA)",30.4,0.36315616,0.11,Sell,2775,84360,267492124.13337737,5.4136838,5.6685,225,Finance
URG,Ur Energy Inc,1.01,6.94620923,0.0656,Buy,1372700,1386427,267374068.78906247,,-0.04791312,14,Non-Energy Minerals
UIS,Unisys Corporation New,3.91,0.51413882,0.02,Buy,461000,1802510,266912037.966581,,-3.3004,16200,Technology Services
NWPX,Northwest Pipe Company,26.67,0.41415663,0.11,Sell,39033,1041010.11,266672627.10090363,8.91853933,3.0178,1312,Non-Energy Minerals
ALXO,ALX Oncology Holdings Inc.,6.52,6.36215334,0.39,Buy,197423,1287197.96,266427106.74061987,,-3.0334,58,Commercial Services
PHYT,Pyrophyte Acquisition Corp.,10.57,0.09469697,0.01,Strong Buy,3281,34680.17,265901573.5104167,23.41603899,0.4514,2,Finance
RCBC,River City Bank,180,-1.071723,-1.95,Sell,11,1980,265777552.22792256,,,,Finance
GVCI,Green Visor Financial Technology Acquisition Corp. I,10.59,-0.18850141,-0.02,Buy,2846,30139.14,264882386.9886793,21.48073022,0.493,,Finance
CARM,"Carisma Therapeutics, Inc.",6.56,8.07248764,0.49,Buy,390624,2562493.44,264070612.61285007,,-1.9932,17,Health Technology
SNLC,Security National Corp.,129.1,-2.1969697,-2.9,Strong Sell,200,25820,263364000,,,,Finance
FMAO,"Farmers & Merchants Bancorp, Inc.",19.3,-2.72177419,-0.54,Strong Sell,7610,146873,262642551.91532263,8.3351328,2.3155,431,Finance
VHNA,Vahanna Tech Edge Acquisition I Corp.,10.5,0.19083969,0.02,Buy,451,4735.5,262631240.98282444,267.17557252,0.0393,3,Finance
SMMF,"Summit Financial Group, Inc.",17.88,0.90293454,0.16,Sell,24897,445158.36,262212252.36568853,4.19324578,4.2851,432,Finance
ARTE,Artemis Strategic Investment Corporation,10.42,0.19230769,0.02,Strong Buy,430656,4487435.52,262128114.98076925,36.08033241,0.2888,4,Finance
PRLH,Pearl Holdings Acquisition Corp,10.48,0,0,Buy,1973,20677.04,261999989.00000003,128.43137255,0.0816,3,Finance
IPI,"Intrepid Potash, Inc",19.9,-1.33862172,-0.27,Sell,300916,5988228.4,261855188.90431333,5.91381872,3.4412,473,Non-Energy Minerals
DALS,DA32 Life Science Tech Acquisition Corp.,10.17,0,0,Neutral,868,8827.56,260860498,434.61538462,0.0234,,Finance
EU,enCore Energy Corp.,2.39,3.91304348,0.09,Buy,316260,755861.4,260553449.8844885,,-0.10701706,200,Non-Energy Minerals
DSBX,Dogwood State Bank RALEIGH NC,17.75,0,0,Strong Sell,840,14910,260534251.74825177,23.02802283,0.7913,,Finance
GTAC,Global Technology Acquisition Corp. I,10.42,-3.06976744,-0.33,Sell,177,1844.34,260499992.11352885,20.4997049,0.5083,4,Finance
FRGE,"Forge Global Holdings, Inc.",1.5,0.67114094,0.01,Buy,177712,266568,258963525.50335568,,-1.2548,315,Technology Services
INGN,"Inogen, Inc",11.18,-5.65400844,-0.67,Strong Sell,381296,4262889.28,258496992.5485232,,-3.9197,1026,Health Technology
SEDA,SDCL EDGE Acquisition Corporation,10.34,-0.19305019,-0.02,Buy,1697,17546.98,258438562,53.60290306,0.1929,,Finance
MCB,Metropolitan Bank Holding Corp.,23.01,0.74430823,0.17,Sell,305373,7026632.73,257971419.61602452,3.94189094,5.948,239,Finance
CSTR,"CapStar Financial Holdings, Inc.",11.94,-2.68948655,-0.33,Strong Sell,61549,734895.06,257397344.05378976,7.52315544,1.5903,397,Finance
FICV,Frontier Investment Corp,10.29,0.19474197,0.02,Buy,8469,87146.01,257250011.0214216,39.485802,0.2606,2,Finance
WTBA,West Bancorporation,15.38,-2.53485425,-0.4,Strong Sell,35812,550788.56,257034514.16096327,6.28884527,2.4662,182,Finance
PFIS,Peoples Financial Services Corp.,35.87,-6.32018804,-2.42,Strong Sell,76537,2745382.19,256849537.8871768,7.17801969,5.03,415,Finance
BIG,"Big Lots, Inc.",8.83,1.49425287,0.13,Sell,981737,8668737.71,256323515.38965517,,-7.2866,32200,Retail Trade
AKYA,"Akoya BioSciences, Inc.",6.68,3.72670807,0.24,Sell,129258,863443.44,256124020.621118,,-1.924,369,Health Technology
KOD,Kodiak Sciences Inc,4.89,0.41067762,0.02,Buy,242168,1184201.52,255965781.81314167,,-6.3899,112,Health Technology
RM,Regional Management Corp.,26.53,-0.59947546,-0.16,Neutral,15826,419863.78,255841309.496066,7.68272906,3.5805,1991,Finance
ORIA,Orion Biotech Opportunities Corp.,10.23,0,0,Sell,3382,34597.86,255749994.00585935,29.21187893,0.3502,,Finance
PKE,Park Aerospace Corp.,12.49,-1.10847189,-0.14,Strong Sell,72174,901453.26,255685421.50356296,32.09146968,0.39,110,Electronic Technology
FNLC,"First Bancorp, Inc (ME)",23.04,-0.81790788,-0.19,Strong Sell,5408,124600.32,255217824.12397757,6.83496989,3.4003,279,Finance
BHIL,"Benson Hill, Inc.",1.23,0,0,Neutral,538192,661976.16,255184727,,-0.7008,575,Commercial Services
MBCF,ITAFOS INC.,1.35,-2.87769784,-0.04,Sell,100,135,254840899.50000003,2.33804104,0.58344412,795,Process Industries
LOCC,Live Oak Crestview Climate Acquisition Corp.,10.16,0.09852217,0.01,Strong Buy,25031,254314.96,253999989.99014777,,-0.0196,3,Finance
IKNA,"Ikena Oncology, Inc.",7,0,0,Buy,48511,339577,253802444,,-1.9004,80,Health Technology
LFAC,LF Capital Acquisition Corp. II,10.54,0,0,Buy,158539,1671001.06,253359676,171.66123779,0.0614,3,Finance
HMPT,Home Point Capital Inc.,1.83,-0.54347826,-0.01,Sell,11226,20543.58,253327952.24999997,,-1.1816,830,Finance
PACK,Ranpak Holdings Corp,3.07,4.06779661,0.12,Sell,3809938,11696509.66,252936412.30169487,,-0.484,,Process Industries
HPLT,Home Plate Acquisition Corporation,10.11,0.0990099,0.01,Buy,1693,17116.23,252750010.00990096,25.06197323,0.4034,,Finance
AEVA,"Aeva Technologies, Inc.",1.15,-5.73770492,-0.07,Neutral,835144,960415.6,252734774.18032783,,-0.6776,306,Electronic Technology
LPTV,"Loop Media, Inc.",4.48,-0.44444444,-0.02,Sell,23870,106937.6,252587821.7955556,,-0.5963,,Technology Services
PRTS,"CarParts.com, Inc.",4.48,-2.60869565,-0.12,Sell,757659,3394312.32,252360231.93043485,,-0.0418,1532,Retail Trade
SPOK,"Spok Holdings, Inc.",12.64,-1.71073095,-0.22,Buy,121454,1535178.56,252161735.04199067,7.85581106,1.6321,376,Communications
VIA,"Via Renewables, Inc.",10.88,3.52045671,0.37,Neutral,46894,510206.72,252106500.74976215,,-4.4794,160,Utilities
HMA,Heartland Media Acquisition Corp.,10.465,0,0,Buy,450,4709.25,251773912.99999997,23.58044164,0.4438,2,Finance
EVI,"EVI Industries, Inc.",20.02,-0.69444444,-0.14,Buy,4996,100019.92,251577770.88888887,43.14655172,0.4656,640,Distribution Services
NVAC,NorthView Acquisition Corporation,10.395,-0.23992322,-0.025,Sell,4318,44885.61,251234175,35.04720162,0.2966,2,Finance
KLTR,"Kaltura, Inc.",1.86,5.68181818,0.1,Buy,201314,374444.04,250776536.48863637,,-0.5239,681,Technology Services
OVID,Ovid Therapeutics Inc.,3.55,2.60115607,0.09,Buy,387753,1376523.15,250244857.83236992,,-0.7299,44,Health Technology
LCTX,"Lineage Cell Therapeutics, Inc.",1.47,-1.34228188,-0.02,Buy,229967,338051.49,250155461.33557045,,-0.1547,78,Health Technology
LSEA,Landsea Homes Corporation,6.24,3.14049587,0.19,Buy,34126,212946.24,249445926.66446283,4.06514658,1.5403,458,Consumer Durables
CVRX,"CVRx, Inc.",12.05,-1.87296417,-0.23,Buy,48293,581930.65,249319925.44381112,,-2.0792,160,Health Technology
WEYS,"Weyco Group, Inc.",26.1,-0.57142857,-0.15,Neutral,4238,110611.8,249159149.86285716,7.60223698,3.4568,462,Consumer Non-Durables
BOCN,Blue Ocean Acquisition Corp,10.5,0.19083969,0.02,Strong Buy,292,3066,249046867.98664123,19.67397414,0.5337,4,Finance
NEN,New England Realty Associates Limited Partnership,69.56,-0.09335727,-0.065,Strong Sell,407,28310.92,248884120,67.052246,1.0374,,Finance
NRGV,"Energy Vault Holdings, Inc.",1.76,2.3255814,0.04,Neutral,772318,1359279.68,248850350.7906977,,-0.6671,177,Producer Manufacturing
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",10.93,-0.45537341,-0.05,Buy,151500,1655895,248488021.29143897,15.21224774,0.7216,4173,Retail Trade
CFIV,CF Acquisition Corp. IV,10.445,0.04789272,0.005,Buy,2750,28723.75,248083572.09530652,163.71473354,0.0638,2,Finance
III,"Information Services Group, Inc.",5.12,2.4,0.12,Buy,117115,599628.8,247849492.47999996,14.01971522,0.38,1599,Commercial Services
CSLM,"Consilium Acquisition Corp I, Ltd.",10.43,0.28846154,0.03,Strong Buy,5268,54945.24,247386557.48557687,120.29988466,0.0867,3,Finance
OPRX,OptimizeRx Corporation,14.39,-1.03163686,-0.15,Sell,90465,1301791.35,246364606.62448424,,-0.6366,94,Technology Services
SPPI,"Spectrum Pharmaceuticals, Inc.",1.2,9.09090909,0.1,Buy,11514267,13817120.4,246341405.45454544,,-0.4179,86,Health Technology
SKLZ,Skillz Inc.,0.58,-4.79317137,-0.0292,Strong Sell,4585651,2659677.58,245344690.84044653,,-1.0519,240,Technology Services
ATLX,Atlas Lithium Corporation,25.52,-8.66141732,-2.42,Neutral,656555,16755283.6,245114725.25984251,,-0.9776,33,Non-Energy Minerals
TAST,"Carrols Restaurant Group, Inc.",4.35,6.09756098,0.25,Strong Buy,549958,2392317.3,244970005.97560975,,-1.4904,24300,Consumer Services
JMSB,"John Marshall Bancorp, Inc.",17.34,2.6035503,0.44,Sell,17975,311686.5,244934224.6366864,8.09070549,2.1668,141,Finance
FFWM,First Foundation Inc.,4.33,-0.45977011,-0.02,Sell,1357828,5879395.24,244317119.45977017,2.7731523,1.563,713,Finance
CYDY,CytoDyn Inc.,0.26725,-2.10622711,-0.00575,Strong Sell,1063859,284316.31775,243869117.84981683,,-0.2373,23,Health Technology
BLFY,Blue Foundry Bancorp,8.85,-0.28169014,-0.025,Sell,130787,1157464.95,243527055.46478876,388.15789474,0.0232,198,Finance
ALT,"Altimmune, Inc.",4.94,0.40650407,0.02,Sell,922405,4556680.7,243437563.17886183,,-1.7753,52,Health Technology
FISI,"Financial Institutions, Inc.",15.81,-0.31525851,-0.05,Sell,58673,927620.13,243086314.07818413,4.66385439,3.4071,672,Finance
MLP,"Maui Land & Pineapple Company, Inc.",12.39,-0.48192771,-0.06,Buy,7143,88501.77,243020201.7228916,133.36921421,0.0929,9,Finance
MASS,908 Devices Inc.,7.58,6.16246499,0.44,Buy,233389,1769088.62,242915366.11204484,,-1.0659,68,Health Technology
HBIO,"Harvard Bioscience, Inc.",5.74,-3.04054054,-0.18,Buy,230128,1320934.72,242170857.91216215,,-0.0476,455,Health Technology
CFFS,CF Acquisition Corp. VII,10.3821,0.21332046,0.0221,Buy,13498,140137.5858,241513603.7541244,,-0.0017,2,Finance
TSP,TuSimple Holdings Inc.,1.07,-1.83486239,-0.02,Sell,1207262,1291770.34,241507102.55045867,,-2.0112,1400,Consumer Durables
HBCP,"Home Bancorp, Inc.",29.05,-1.22407344,-0.36,Sell,2863,83170.15,240839153.40870455,5.77064421,5.0655,475,Finance
JILL,"J. Jill, Inc.",22.94,-0.86430424,-0.2,Sell,25141,576734.54,240786290.80985308,7.74450559,3.03,2984,Retail Trade
RBOT,Vicarious Surgical Inc.,1.91,-9.47867299,-0.2,Strong Sell,252174,481652.34,240583100.3222749,,-0.5188,213,Health Technology
SLQT,"SelectQuote, Inc.",1.44,1.4084507,0.02,Neutral,1536979,2213249.76,239776867.26760563,,-0.7985,4367,Finance
EGAN,eGain Corporation,7.44,1.08695652,0.08,Buy,51952,386522.88,239060352.4239131,,-0.0719,691,Technology Services
TELA,"TELA Bio, Inc.",9.96,0.60606061,0.06,Buy,42127,419584.92,238818654.59393945,,-2.7825,173,Health Technology
ACNB,ACNB Corporation,27.99,-1.02545969,-0.29,Sell,1514,42376.86,238334011.6856435,,4.4512,397,Finance
FARO,"FARO Technologies, Inc.",12.68,-3.4272658,-0.45,Sell,314812,3991816.16,238135005.5536938,,-2.0528,1490,Producer Manufacturing
NC,"NACCO Industries, Inc.",31.73,0.12622278,0.04,Sell,20973,665473.29,238040458.5194067,3.47912852,9.1619,1600,Energy Minerals
BSRR,Sierra Bancorp,15.66,-0.19120459,-0.03,Sell,48796,764145.36,238015114.34799236,6.71325074,2.3395,488,Finance
SBT,"Sterling Bancorp, Inc.",4.67,1.74291939,0.08,Sell,80010,373646.7,237397601.33115473,,-0.0341,270,Finance
NVCT,"Nuvectis Pharma, Inc.",15.075,-0.16556291,-0.025,Buy,22445,338358.375,237389735.84602648,,-1.4775,11,Health Technology
JAKK,"JAKKS Pacific, Inc.",24.01,1.8667798,0.44,Strong Buy,97879,2350074.79,237000950.76071283,2.73384572,9.2838,622,Consumer Durables
SPWH,"Sportsman's Warehouse Holdings, Inc.",6.27,0.80385852,0.05,Sell,385516,2417185.32,236898522.92604497,6.17673136,1.022,6700,Retail Trade
EAXR,EALIXIR INC.,4.9,-1.80360721,-0.09,Neutral,5779,28317.1,236472800,388.88888889,0.0126,,Electronic Technology
ATRA,"Atara Biotherapeutics, Inc.",2.44,-17.84511785,-0.53,Strong Sell,3272789,7985605.16,235774309.79124576,,-2.0812,334,Health Technology
FLL,"Full House Resorts, Inc.",6.85,9.42492013,0.59,Neutral,286903,1965285.55,235719586.93290737,,-0.7654,1540,Consumer Services
THRN,"Thorne Healthtech, Inc.",4.4,-1.12359551,-0.05,Sell,15114,66501.6,235624081.61797753,14.84981438,0.2964,544,Technology Services
ABOS,"Acumen Pharmaceuticals, Inc.",5.73,18.1443299,0.88,Strong Buy,517423,2964833.79,235073604.43298975,,-1.0555,40,Health Technology
VMCA,Valuence Merger Corp. I,10.615,0.23607177,0.025,Strong Buy,2635393,27974696.695,234959461.60764876,461.52173913,0.023,4,Finance
VTDRF,Vantage Drilling International,17.75,-1.38888889,-0.25,Buy,50000,887500,234819727.99999997,,-0.2558,900,Industrial Services
DOUG,Douglas Elliman Inc.,2.77,-2.12014134,-0.06,Strong Sell,449529,1245195.33,233832377.74911663,,-0.0727,957,Finance
BMRC,Bank of Marin Bancorp,14.56,0.55248619,0.08,Sell,118581,1726539.36,233780208.640884,5.10751745,2.8576,313,Finance
CRMD,CorMedix Inc.,5.25,0,0,Strong Buy,211451,1110117.75,233623899,,-0.7377,41,Health Technology
NN,NextNav Inc.,2.18,2.34741784,0.05,Buy,147540,321637.2,233513153.2676057,,-0.3902,106,Technology Services
PBPB,Potbelly Corporation,8.01,-3.4939759,-0.29,Sell,487642,3906012.42,233491884.09397587,21.17367169,0.3806,6000,Consumer Services
PCYO,Pure Cycle Corporation,9.69,5.55555556,0.51,Buy,123914,1200726.66,233091444.7777778,34.59478758,0.2819,35,Utilities
ALOR,ALSP Orchid Acquisition Corporation I,10.36,0,0,Buy,37500,388500,232866902,655.69620253,0.0158,5,Finance
FDBC,"Fidelity D & D Bancorp, Inc.",41.16,-1.43678161,-0.6,Strong Sell,3078,126690.48,232705629.6551724,7.90793291,5.2381,320,Finance
IMMR,Immersion Corporation,7.19,2.42165242,0.17,Buy,662808,4765589.52,232655869.7350428,7.75285745,0.9367,20,Electronic Technology
CIX,CompX International Inc.,18.9,-2.02177294,-0.39,Buy,5510,104139,232605288.33592537,10.60903733,1.7815,609,Producer Manufacturing
WLDN,"Willdan Group, Inc.",17.24,1.6509434,0.28,Buy,50381,868568.44,232552259.856132,,-0.2887,1491,Commercial Services
DAKT,"Daktronics, Inc.",5.11,0.39292731,0.02,Buy,113252,578717.72,232329861.5265226,,-0.3476,2477,Producer Manufacturing
